"t","Luma","Luminance","Shutter Speed (s)","Aperture (f/N)","ISO"
4.079358958E0,5.061986318E-1,1.055748942E0,3.131630000E-3,1.799999952E0,2.000000000E2
4.091854875E0,5.062968885E-1,1.056362191E0,3.131383000E-3,1.799999952E0,2.000000000E2
4.104351000E0,5.063014562E-1,1.056424356E0,3.131136000E-3,1.799999952E0,2.000000000E2
4.121012125E0,5.062031657E-1,1.055885743E0,3.130893000E-3,1.799999952E0,2.000000000E2
4.137673208E0,5.061698382E-1,1.055902365E0,3.130651000E-3,1.799999952E0,2.000000000E2
4.150169041E0,5.062048574E-1,1.056134958E0,3.130408000E-3,1.799999952E0,2.000000000E2
4.166830250E0,5.059936596E-1,1.055369541E0,3.130173000E-3,1.799999952E0,2.000000000E2
4.183491041E0,5.061067699E-1,1.055939644E0,3.129934000E-3,1.799999952E0,2.000000000E2
4.200152583E0,5.059854039E-1,1.055423343E0,3.129699000E-3,1.799999952E0,2.000000000E2
4.212648500E0,5.059510952E-1,1.055392585E0,3.129466000E-3,1.799999952E0,2.000000000E2
4.229309625E0,5.060324683E-1,1.055784060E0,3.129230000E-3,1.799999952E0,2.000000000E2
4.250135875E0,5.058591318E-1,1.054963456E0,3.129000000E-3,1.799999952E0,2.000000000E2
4.262632125E0,5.058800080E-1,1.055157431E0,3.128770000E-3,1.799999952E0,2.000000000E2
4.275128000E0,5.057957928E-1,1.055061462E0,3.128543000E-3,1.799999952E0,2.000000000E2
4.291789250E0,5.060371037E-1,1.055849685E0,3.128306000E-3,1.799999952E0,2.000000000E2
4.308450500E0,5.059020684E-1,1.055362598E0,3.128075000E-3,1.799999952E0,2.000000000E2
4.325111541E0,5.060165320E-1,1.056000737E0,3.127839000E-3,1.799999952E0,2.000000000E2
4.337607458E0,5.061121835E-1,1.056378406E0,3.127600000E-3,1.799999952E0,2.000000000E2
4.354268833E0,5.057950484E-1,1.055172132E0,3.127373000E-3,1.799999952E0,2.000000000E2
4.370930041E0,5.058155862E-1,1.055402754E0,3.127145000E-3,1.799999952E0,2.000000000E2
4.383425375E0,5.058724289E-1,1.055733306E0,3.126915000E-3,1.799999952E0,2.000000000E2
4.400086500E0,5.058149772E-1,1.055503967E0,3.126687000E-3,1.799999952E0,2.000000000E2
4.416748166E0,5.058462407E-1,1.055654842E0,3.126458000E-3,1.799999952E0,2.000000000E2
4.433409250E0,5.058807185E-1,1.055896292E0,3.126228000E-3,1.799999952E0,2.000000000E2
4.445905250E0,5.059000044E-1,1.056033760E0,3.125997000E-3,1.799999952E0,2.000000000E2
4.462566458E0,5.059366815E-1,1.056330919E0,3.125765000E-3,1.799999952E0,2.000000000E2
4.479227291E0,5.059632420E-1,1.056489769E0,3.125532000E-3,1.799999952E0,2.000000000E2
4.491723500E0,5.059178016E-1,1.056442533E0,3.125300000E-3,1.799999952E0,2.000000000E2
4.512549958E0,5.059157039E-1,1.056524260E0,3.125068000E-3,1.799999952E0,2.000000000E2
4.529211125E0,5.058707034E-1,1.056323954E0,3.124838000E-3,1.799999952E0,2.000000000E2
4.545872375E0,5.058561205E-1,1.056449605E0,3.124609000E-3,1.799999952E0,2.000000000E2
4.562533500E0,5.059503509E-1,1.056772562E0,3.124376000E-3,1.799999952E0,2.000000000E2
4.570864166E0,5.059691631E-1,1.056824059E0,3.124142000E-3,1.799999952E0,2.000000000E2
4.587525458E0,5.059641217E-1,1.057052803E0,3.123909000E-3,1.799999952E0,2.000000000E2
4.604186625E0,5.060043853E-1,1.057328541E0,3.123674000E-3,1.799999952E0,2.000000000E2
4.616682333E0,5.059919679E-1,1.057318794E0,3.123440000E-3,1.799999952E0,2.000000000E2
4.633343083E0,5.062300644E-1,1.058438892E0,3.123196000E-3,1.799999952E0,2.000000000E2
4.650004791E0,5.063460845E-1,1.058890471E0,3.122948000E-3,1.799999952E0,2.000000000E2
4.662500708E0,5.063417198E-1,1.059105679E0,3.122700000E-3,1.799999952E0,2.000000000E2
4.674996500E0,5.062833207E-1,1.058977971E0,3.122454000E-3,1.799999952E0,2.000000000E2
4.687492375E0,5.061782631E-1,1.058654153E0,3.122212000E-3,1.799999952E0,2.000000000E2
4.704153833E0,5.061076834E-1,1.058299783E0,3.121973000E-3,1.799999952E0,2.000000000E2
4.720815041E0,5.061226723E-1,1.058493797E0,3.121734000E-3,1.799999952E0,2.000000000E2
4.733310666E0,5.061053488E-1,1.058518617E0,3.121495000E-3,1.799999952E0,2.000000000E2
4.749971625E0,5.061580298E-1,1.058842012E0,3.121254000E-3,1.799999952E0,2.000000000E2
4.762467875E0,5.059306589E-1,1.057785217E0,3.121022000E-3,1.799999952E0,2.000000000E2
4.774963791E0,5.059793812E-1,1.058213985E0,3.120788000E-3,1.799999952E0,2.000000000E2
4.791624833E0,5.058604175E-1,1.057900158E0,3.120559000E-3,1.799999952E0,2.000000000E2
4.804120833E0,5.059671330E-1,1.058452870E0,3.120326000E-3,1.799999952E0,2.000000000E2
4.820782166E0,5.059270047E-1,1.058066632E0,3.120094000E-3,1.799999952E0,2.000000000E2
4.837443250E0,5.059116437E-1,1.058145602E0,3.119863000E-3,1.799999952E0,2.000000000E2
4.854104541E0,5.060384571E-1,1.058852590E0,3.119627000E-3,1.799999952E0,2.000000000E2
4.866600500E0,5.060257351E-1,1.058710931E0,3.119392000E-3,1.799999952E0,2.000000000E2
4.883261458E0,5.060930667E-1,1.059140091E0,3.119154000E-3,1.799999952E0,2.000000000E2
4.899922708E0,5.059496065E-1,1.058505619E0,3.118922000E-3,1.799999952E0,2.000000000E2
4.916583916E0,5.060978374E-1,1.059123171E0,3.118684000E-3,1.799999952E0,2.000000000E2
4.933244916E0,5.060192727E-1,1.058995973E0,3.118449000E-3,1.799999952E0,2.000000000E2
4.945740833E0,5.059850655E-1,1.058852672E0,3.118215000E-3,1.799999952E0,2.000000000E2
4.962402291E0,5.057591833E-1,1.057897332E0,3.117990000E-3,1.799999952E0,2.000000000E2
4.979063416E0,5.056080764E-1,1.057451716E0,3.117771000E-3,1.799999952E0,2.000000000E2
4.991559166E0,5.055945763E-1,1.057422700E0,3.117552000E-3,1.799999952E0,2.000000000E2
5.008220416E0,5.056214751E-1,1.057629294E0,3.117332000E-3,1.799999952E0,2.000000000E2
5.024881666E0,5.051989103E-1,1.055799469E0,3.117129000E-3,1.799999952E0,2.000000000E2
5.041542750E0,5.052245910E-1,1.056042765E0,3.116925000E-3,1.799999952E0,2.000000000E2
5.054038833E0,5.051785755E-1,1.055891797E0,3.116723000E-3,1.799999952E0,2.000000000E2
5.070699958E0,5.051576317E-1,1.055905394E0,3.116522000E-3,1.799999952E0,2.000000000E2
5.083195833E0,5.051431165E-1,1.055834714E0,3.116321000E-3,1.799999952E0,2.000000000E2
5.099857000E0,5.052244557E-1,1.056159762E0,3.116117000E-3,1.799999952E0,2.000000000E2
5.116518166E0,5.053186522E-1,1.056660145E0,3.115909000E-3,1.799999952E0,2.000000000E2
5.133179166E0,5.052349107E-1,1.056371191E0,3.115705000E-3,1.799999952E0,2.000000000E2
5.145675250E0,5.052189744E-1,1.056311230E0,3.115501000E-3,1.799999952E0,2.000000000E2
5.158171083E0,5.055831739E-1,1.058004871E0,3.115283000E-3,1.799999952E0,2.000000000E2
5.170667416E0,5.055079588E-1,1.057828658E0,3.115068000E-3,1.799999952E0,2.000000000E2
5.187328416E0,5.054137284E-1,1.057511031E0,3.114857000E-3,1.799999952E0,2.000000000E2
5.199824166E0,5.054062509E-1,1.057522304E0,3.114646000E-3,1.799999952E0,2.000000000E2
5.212319958E0,5.055719407E-1,1.058250060E0,3.114429000E-3,1.799999952E0,2.000000000E2
5.228981250E0,5.055719069E-1,1.058407821E0,3.114212000E-3,1.799999952E0,2.000000000E2
5.249807666E0,5.055512337E-1,1.058457692E0,3.113995000E-3,1.799999952E0,2.000000000E2
5.266468958E0,5.054923270E-1,1.058262494E0,3.113781000E-3,1.799999952E0,2.000000000E2
5.278964708E0,5.055232184E-1,1.058484411E0,3.113566000E-3,1.799999952E0,2.000000000E2
5.295626166E0,5.053876755E-1,1.057846873E0,3.113356000E-3,1.799999952E0,2.000000000E2
5.308121916E0,5.053076558E-1,1.057533233E0,3.113149000E-3,1.799999952E0,2.000000000E2
5.324783000E0,5.053293779E-1,1.057766328E0,3.112941000E-3,1.799999952E0,2.000000000E2
5.337279041E0,5.056245879E-1,1.058976284E0,3.112722000E-3,1.799999952E0,2.000000000E2
5.353940166E0,5.052053389E-1,1.057335628E0,3.112519000E-3,1.799999952E0,2.000000000E2
5.370601333E0,5.052465499E-1,1.057609064E0,3.112314000E-3,1.799999952E0,2.000000000E2
5.383096833E0,5.052680351E-1,1.057742775E0,3.112109000E-3,1.799999952E0,2.000000000E2
5.399758416E0,5.051853763E-1,1.057372246E0,3.111907000E-3,1.799999952E0,2.000000000E2
5.412254333E0,5.051320186E-1,1.057313049E0,3.111707000E-3,1.799999952E0,2.000000000E2
5.428915625E0,5.051796920E-1,1.057654720E0,3.111505000E-3,1.799999952E0,2.000000000E2
5.441411375E0,5.053492390E-1,1.058336002E0,3.111296000E-3,1.799999952E0,2.000000000E2
5.458072666E0,5.054012095E-1,1.058689842E0,3.111085000E-3,1.799999952E0,2.000000000E2
5.474733791E0,5.052793022E-1,1.058160203E0,3.110879000E-3,1.799999952E0,2.000000000E2
5.491394916E0,5.051968802E-1,1.057887426E0,3.110676000E-3,1.799999952E0,2.000000000E2
5.520552250E0,5.052097713E-1,1.058012023E0,3.110473000E-3,1.799999952E0,2.000000000E2
5.533047916E0,5.051287704E-1,1.057703614E0,3.110273000E-3,1.799999952E0,2.000000000E2
5.545543708E0,5.052404596E-1,1.058305176E0,3.110069000E-3,1.799999952E0,2.000000000E2
5.562205125E0,5.052146774E-1,1.058319639E0,3.109866000E-3,1.799999952E0,2.000000000E2
5.574700833E0,5.054250293E-1,1.059392890E0,3.109655000E-3,1.799999952E0,2.000000000E2
5.587196875E0,5.051367893E-1,1.058046119E0,3.109455000E-3,1.799999952E0,2.000000000E2
5.603858000E0,5.052147112E-1,1.058517500E0,3.109252000E-3,1.799999952E0,2.000000000E2
5.616353708E0,5.052428957E-1,1.058780776E0,3.109048000E-3,1.799999952E0,2.000000000E2
5.633015000E0,5.049534039E-1,1.057367448E0,3.108855000E-3,1.799999952E0,2.000000000E2
5.649676375E0,5.050919580E-1,1.058026203E0,3.108657000E-3,1.799999952E0,2.000000000E2
5.662172208E0,5.051171989E-1,1.058136104E0,3.108458000E-3,1.799999952E0,2.000000000E2
5.674668083E0,5.049547911E-1,1.057461387E0,3.108265000E-3,1.799999952E0,2.000000000E2
5.695494708E0,5.049055951E-1,1.057333041E0,3.108074000E-3,1.799999952E0,2.000000000E2
5.703825250E0,5.047598341E-1,1.056790604E0,3.107889000E-3,1.799999952E0,2.000000000E2
5.720486375E0,5.049033619E-1,1.057428900E0,3.107698000E-3,1.799999952E0,2.000000000E2
5.732981875E0,5.048877302E-1,1.057561800E0,3.107508000E-3,1.799999952E0,2.000000000E2
5.745477875E0,5.048187746E-1,1.057337142E0,3.107320000E-3,1.799999952E0,2.000000000E2
5.766304375E0,5.046749083E-1,1.056620310E0,3.107138000E-3,1.799999952E0,2.000000000E2
5.782965875E0,5.046624232E-1,1.056656292E0,3.106956000E-3,1.799999952E0,2.000000000E2
5.795461666E0,5.047321232E-1,1.057017601E0,3.106772000E-3,1.799999952E0,2.000000000E2
5.807957458E0,5.047619318E-1,1.057172754E0,3.106587000E-3,1.799999952E0,2.000000000E2
5.824618750E0,5.045292827E-1,1.056161657E0,3.106411000E-3,1.799999952E0,2.000000000E2
5.841279875E0,5.044593458E-1,1.055915402E0,3.106237000E-3,1.799999952E0,2.000000000E2
5.853775750E0,5.043995256E-1,1.055792882E0,3.106066000E-3,1.799999952E0,2.000000000E2
5.870437083E0,5.043939090E-1,1.055740289E0,3.105895000E-3,1.799999952E0,2.000000000E2
5.882932666E0,5.043660967E-1,1.055717621E0,3.105725000E-3,1.799999952E0,2.000000000E2
5.899593416E0,5.044428005E-1,1.056091796E0,3.105552000E-3,1.799999952E0,2.000000000E2
5.912089833E0,5.044916244E-1,1.056420848E0,3.105377000E-3,1.799999952E0,2.000000000E2
5.932916291E0,5.045074253E-1,1.056487341E0,3.105202000E-3,1.799999952E0,2.000000000E2
5.945412250E0,5.044724399E-1,1.056370732E0,3.105028000E-3,1.799999952E0,2.000000000E2
5.966238916E0,5.043324309E-1,1.055950257E0,3.104859000E-3,1.799999952E0,2.000000000E2
5.978734750E0,5.043851458E-1,1.056191047E0,3.104688000E-3,1.799999952E0,2.000000000E2
5.987065458E0,5.044180333E-1,1.056414256E0,3.104516000E-3,1.799999952E0,2.000000000E2
6.012057083E0,5.045201472E-1,1.056712227E0,3.104340000E-3,1.799999952E0,2.000000000E2
6.028718375E0,5.043251225E-1,1.056129552E0,3.104172000E-3,1.799999952E0,2.000000000E2
6.049544875E0,5.043202165E-1,1.056054891E0,3.104004000E-3,1.799999952E0,2.000000000E2
6.066206125E0,5.043997963E-1,1.056605202E0,3.103833000E-3,1.799999952E0,2.000000000E2
6.082867166E0,5.044884777E-1,1.057092876E0,3.103658000E-3,1.799999952E0,2.000000000E2
6.099528416E0,5.043410926E-1,1.056465906E0,3.103489000E-3,1.799999952E0,2.000000000E2
6.116189625E0,5.044045670E-1,1.056575531E0,3.103318000E-3,1.799999952E0,2.000000000E2
6.128685416E0,5.044581616E-1,1.056983741E0,3.103145000E-3,1.799999952E0,2.000000000E2
6.145346541E0,5.042866860E-1,1.056337786E0,3.102978000E-3,1.799999952E0,2.000000000E2
6.166172958E0,5.046021632E-1,1.057819361E0,3.102799000E-3,1.799999952E0,2.000000000E2
6.182834416E0,5.045739110E-1,1.057779655E0,3.102621000E-3,1.799999952E0,2.000000000E2
6.195330208E0,5.047124651E-1,1.058353151E0,3.102438000E-3,1.799999952E0,2.000000000E2
6.207825958E0,5.044747407E-1,1.057458612E0,3.102264000E-3,1.799999952E0,2.000000000E2
6.228652791E0,5.044335636E-1,1.057333986E0,3.102092000E-3,1.799999952E0,2.000000000E2
6.249479041E0,5.045946518E-1,1.057818829E0,3.101913000E-3,1.799999952E0,2.000000000E2
6.261975000E0,5.044178303E-1,1.057365163E0,3.101741000E-3,1.799999952E0,2.000000000E2
6.274470875E0,5.044550488E-1,1.057607430E0,3.101568000E-3,1.799999952E0,2.000000000E2
6.291132041E0,5.044250033E-1,1.057496081E0,3.101396000E-3,1.799999952E0,2.000000000E2
6.303628000E0,5.044168829E-1,1.057632614E0,3.101224000E-3,1.799999952E0,2.000000000E2
6.320289000E0,5.043304685E-1,1.057186814E0,3.101056000E-3,1.799999952E0,2.000000000E2
6.332785000E0,5.044376238E-1,1.057643799E0,3.100883000E-3,1.799999952E0,2.000000000E2
6.349445875E0,5.044020632E-1,1.057556152E0,3.100712000E-3,1.799999952E0,2.000000000E2
6.366107375E0,5.044392817E-1,1.057739452E0,3.100539000E-3,1.799999952E0,2.000000000E2
6.378603375E0,5.044334959E-1,1.057737804E0,3.100367000E-3,1.799999952E0,2.000000000E2
6.395264291E0,5.042407382E-1,1.057024676E0,3.100202000E-3,1.799999952E0,2.000000000E2
6.411925708E0,5.042450690E-1,1.057173418E0,3.100037000E-3,1.799999952E0,2.000000000E2
6.428586791E0,5.042983253E-1,1.057157364E0,3.099870000E-3,1.799999952E0,2.000000000E2
6.445248000E0,5.043446791E-1,1.057545294E0,3.099701000E-3,1.799999952E0,2.000000000E2
6.461909083E0,5.043261376E-1,1.057493092E0,3.099533000E-3,1.799999952E0,2.000000000E2
6.474405166E0,5.043314835E-1,1.057355352E0,3.099365000E-3,1.799999952E0,2.000000000E2
6.499396875E0,5.039439379E-1,1.055946067E0,3.099212000E-3,1.799999952E0,2.000000000E2
6.516057750E0,5.038746439E-1,1.055655355E0,3.099061000E-3,1.799999952E0,2.000000000E2
6.532719208E0,5.040189838E-1,1.056329965E0,3.098905000E-3,1.799999952E0,2.000000000E2
6.549380250E0,5.039685698E-1,1.056237504E0,3.098751000E-3,1.799999952E0,2.000000000E2
6.561876291E0,5.038772154E-1,1.055850278E0,3.098600000E-3,1.799999952E0,2.000000000E2
6.574372041E0,5.038566437E-1,1.055766878E0,3.098450000E-3,1.799999952E0,2.000000000E2
6.591033416E0,5.039607877E-1,1.056265542E0,3.098296000E-3,1.799999952E0,2.000000000E2
6.611859875E0,5.038908847E-1,1.055946872E0,3.098145000E-3,1.799999952E0,2.000000000E2
6.624355708E0,5.037487779E-1,1.055371976E0,3.097999000E-3,1.799999952E0,2.000000000E2
6.641016916E0,5.036972472E-1,1.055248143E0,3.097855000E-3,1.799999952E0,2.000000000E2
6.657678166E0,5.037576426E-1,1.055375532E0,3.097709000E-3,1.799999952E0,2.000000000E2
6.670174083E0,5.035768286E-1,1.054757256E0,3.097570000E-3,1.799999952E0,2.000000000E2
6.686835166E0,5.036672356E-1,1.055232508E0,3.097428000E-3,1.799999952E0,2.000000000E2
6.699331041E0,5.036954202E-1,1.055387684E0,3.097284000E-3,1.799999952E0,2.000000000E2
6.715992125E0,5.036860817E-1,1.055343449E0,3.097141000E-3,1.799999952E0,2.000000000E2
6.732653666E0,5.035413019E-1,1.054865635E0,3.097003000E-3,1.799999952E0,2.000000000E2
6.749314250E0,5.034215600E-1,1.054384888E0,3.096870000E-3,1.799999952E0,2.000000000E2
6.765975916E0,5.035376139E-1,1.055076582E0,3.096733000E-3,1.799999952E0,2.000000000E2
6.782637083E0,5.034767448E-1,1.054602745E0,3.096598000E-3,1.799999952E0,2.000000000E2
6.799297916E0,5.035161964E-1,1.054960939E0,3.096461000E-3,1.799999952E0,2.000000000E2
6.815959000E0,5.035232341E-1,1.054979237E0,3.096324000E-3,1.799999952E0,2.000000000E2
6.832620750E0,5.034919706E-1,1.055067435E0,3.096188000E-3,1.799999952E0,2.000000000E2
6.849281625E0,5.035652232E-1,1.055341286E0,3.096050000E-3,1.799999952E0,2.000000000E2
6.861777750E0,5.037361913E-1,1.055998672E0,3.095905000E-3,1.799999952E0,2.000000000E2
6.874272916E0,5.036789425E-1,1.055770178E0,3.095762000E-3,1.799999952E0,2.000000000E2
6.890934833E0,5.036317089E-1,1.055781158E0,3.095621000E-3,1.799999952E0,2.000000000E2
6.903430708E0,5.036327916E-1,1.055754473E0,3.095480000E-3,1.799999952E0,2.000000000E2
6.920091875E0,5.035743248E-1,1.055648994E0,3.095341000E-3,1.799999952E0,2.000000000E2
6.936752958E0,5.036412842E-1,1.055860527E0,3.095200000E-3,1.799999952E0,2.000000000E2
6.949248708E0,5.036273781E-1,1.055878491E0,3.095059000E-3,1.799999952E0,2.000000000E2
6.965910125E0,5.036112388E-1,1.055756769E0,3.094919000E-3,1.799999952E0,2.000000000E2
6.970075250E0,5.034868276E-1,1.055295453E0,3.094784000E-3,1.799999952E0,2.000000000E2
6.990901833E0,5.033655632E-1,1.054888890E0,3.094653000E-3,1.799999952E0,2.000000000E2
7.003397750E0,5.034915307E-1,1.055410619E0,3.094517000E-3,1.799999952E0,2.000000000E2
7.020058916E0,5.036275472E-1,1.056165964E0,3.094376000E-3,1.799999952E0,2.000000000E2
7.032554833E0,5.037113564E-1,1.056556464E0,3.094232000E-3,1.799999952E0,2.000000000E2
7.049215958E0,5.037091233E-1,1.056576839E0,3.094088000E-3,1.799999952E0,2.000000000E2
7.065877166E0,5.039758104E-1,1.057681894E0,3.093934000E-3,1.799999952E0,2.000000000E2
7.082538416E0,5.037520937E-1,1.056832895E0,3.093788000E-3,1.799999952E0,2.000000000E2
7.099199583E0,5.036869276E-1,1.056536128E0,3.093645000E-3,1.799999952E0,2.000000000E2
7.115860833E0,5.036834426E-1,1.056691768E0,3.093502000E-3,1.799999952E0,2.000000000E2
7.132521875E0,5.037775376E-1,1.056950674E0,3.093355000E-3,1.799999952E0,2.000000000E2
7.145017791E0,5.036841531E-1,1.056825594E0,3.093212000E-3,1.799999952E0,2.000000000E2
7.157513666E0,5.036801268E-1,1.056883182E0,3.093069000E-3,1.799999952E0,2.000000000E2
7.170009583E0,5.035599450E-1,1.056386476E0,3.092931000E-3,1.799999952E0,2.000000000E2
7.186670708E0,5.036817508E-1,1.056889604E0,3.092788000E-3,1.799999952E0,2.000000000E2
7.203332000E0,5.037555110E-1,1.057159270E0,3.092642000E-3,1.799999952E0,2.000000000E2
7.215827541E0,5.036882133E-1,1.056894316E0,3.092499000E-3,1.799999952E0,2.000000000E2
7.232488958E0,5.036120847E-1,1.056569892E0,3.092359000E-3,1.799999952E0,2.000000000E2
7.249150125E0,5.035293582E-1,1.056263306E0,3.092222000E-3,1.799999952E0,2.000000000E2
7.265811250E0,5.035221513E-1,1.056426958E0,3.092085000E-3,1.799999952E0,2.000000000E2
7.278307250E0,5.036017312E-1,1.056641185E0,3.091945000E-3,1.799999952E0,2.000000000E2
7.290803291E0,5.035566630E-1,1.056611419E0,3.091807000E-3,1.799999952E0,2.000000000E2
7.311629583E0,5.034713312E-1,1.056270910E0,3.091672000E-3,1.799999952E0,2.000000000E2
7.328290750E0,5.035264145E-1,1.056623794E0,3.091535000E-3,1.799999952E0,2.000000000E2
7.344951833E0,5.035758136E-1,1.056831057E0,3.091396000E-3,1.799999952E0,2.000000000E2
7.365778458E0,5.034167216E-1,1.056045643E0,3.091263000E-3,1.799999952E0,2.000000000E2
7.382439708E0,5.032297496E-1,1.055435621E0,3.091138000E-3,1.799999952E0,2.000000000E2
7.399100666E0,5.032861864E-1,1.055799009E0,3.091011000E-3,1.799999952E0,2.000000000E2
7.411596750E0,5.034881472E-1,1.056628780E0,3.090876000E-3,1.799999952E0,2.000000000E2
7.428258000E0,5.035993289E-1,1.057178640E0,3.090736000E-3,1.799999952E0,2.000000000E2
7.444919125E0,5.034755944E-1,1.056749802E0,3.090601000E-3,1.799999952E0,2.000000000E2
7.457415083E0,5.034553273E-1,1.056666318E0,3.090467000E-3,1.799999952E0,2.000000000E2
7.469911000E0,5.035839001E-1,1.057163886E0,3.090328000E-3,1.799999952E0,2.000000000E2
7.486572083E0,5.037747970E-1,1.057821645E0,3.090182000E-3,1.799999952E0,2.000000000E2
7.503233416E0,5.035884679E-1,1.057209280E0,3.090043000E-3,1.799999952E0,2.000000000E2
7.515729250E0,5.036945066E-1,1.057711487E0,3.089900000E-3,1.799999952E0,2.000000000E2
7.532390416E0,5.035268206E-1,1.057118555E0,3.089763000E-3,1.799999952E0,2.000000000E2
7.549051625E0,5.037302363E-1,1.057939988E0,3.089618000E-3,1.799999952E0,2.000000000E2
7.561547500E0,5.033995335E-1,1.056539046E0,3.089486000E-3,1.799999952E0,2.000000000E2
7.578208708E0,5.035027301E-1,1.057081980E0,3.089350000E-3,1.799999952E0,2.000000000E2
7.586539208E0,5.034553611E-1,1.056772742E0,3.089216000E-3,1.799999952E0,2.000000000E2
7.603200500E0,5.034507596E-1,1.056885011E0,3.089082000E-3,1.799999952E0,2.000000000E2
7.619861458E0,5.032581033E-1,1.056058794E0,3.088956000E-3,1.799999952E0,2.000000000E2
7.632357375E0,5.032340805E-1,1.056132840E0,3.088831000E-3,1.799999952E0,2.000000000E2
7.644853458E0,5.033508788E-1,1.056772601E0,3.088701000E-3,1.799999952E0,2.000000000E2
7.657349250E0,5.033698264E-1,1.056662371E0,3.088570000E-3,1.799999952E0,2.000000000E2
7.669845333E0,5.033049309E-1,1.056515182E0,3.088442000E-3,1.799999952E0,2.000000000E2
7.686506416E0,5.030736352E-1,1.055429507E0,3.088323000E-3,1.799999952E0,2.000000000E2
7.699002208E0,5.030509657E-1,1.055349578E0,3.088205000E-3,1.799999952E0,2.000000000E2
7.715663375E0,5.030594583E-1,1.055507090E0,3.088086000E-3,1.799999952E0,2.000000000E2
7.728159208E0,5.031171469E-1,1.055750351E0,3.087965000E-3,1.799999952E0,2.000000000E2
7.740655000E0,5.030944098E-1,1.055872859E0,3.087845000E-3,1.799999952E0,2.000000000E2
7.761481666E0,5.027689852E-1,1.054392054E0,3.087738000E-3,1.799999952E0,2.000000000E2
7.769812375E0,5.028457906E-1,1.054671847E0,3.087628000E-3,1.799999952E0,2.000000000E2
7.786473333E0,5.028181812E-1,1.054621550E0,3.087519000E-3,1.799999952E0,2.000000000E2
7.798969291E0,5.027458421E-1,1.054351274E0,3.087413000E-3,1.799999952E0,2.000000000E2
7.815630541E0,5.027740604E-1,1.054617452E0,3.087305000E-3,1.799999952E0,2.000000000E2
7.832291666E0,5.029284155E-1,1.055267818E0,3.087191000E-3,1.799999952E0,2.000000000E2
7.844787500E0,5.029406976E-1,1.055387094E0,3.087077000E-3,1.799999952E0,2.000000000E2
7.865614000E0,5.030288377E-1,1.055885020E0,3.086960000E-3,1.799999952E0,2.000000000E2
7.878109916E0,5.028874075E-1,1.055233834E0,3.086848000E-3,1.799999952E0,2.000000000E2
7.890605833E0,5.026917400E-1,1.054411682E0,3.086744000E-3,1.799999952E0,2.000000000E2
7.907267000E0,5.028257603E-1,1.054994866E0,3.086634000E-3,1.799999952E0,2.000000000E2
7.923928208E0,5.029159304E-1,1.055444719E0,3.086521000E-3,1.799999952E0,2.000000000E2
7.936424000E0,5.029407991E-1,1.055577707E0,3.086407000E-3,1.799999952E0,2.000000000E2
7.948919958E0,5.030159804E-1,1.055955893E0,3.086290000E-3,1.799999952E0,2.000000000E2
7.961415833E0,5.031485119E-1,1.056505150E0,3.086168000E-3,1.799999952E0,2.000000000E2
7.978076958E0,5.030247098E-1,1.056071396E0,3.086051000E-3,1.799999952E0,2.000000000E2
7.986407583E0,5.031702001E-1,1.056691754E0,3.085928000E-3,1.799999952E0,2.000000000E2
8.003068958E0,5.030979963E-1,1.056656166E0,3.085808000E-3,1.799999952E0,2.000000000E2
8.015564250E0,5.031192108E-1,1.056628235E0,3.085687000E-3,1.799999952E0,2.000000000E2
8.032225791E0,5.029144078E-1,1.055643117E0,3.085574000E-3,1.799999952E0,2.000000000E2
8.040556458E0,5.029097725E-1,1.055723146E0,3.085461000E-3,1.799999952E0,2.000000000E2
8.061382791E0,5.026718112E-1,1.054701433E0,3.085357000E-3,1.799999952E0,2.000000000E2
8.069713500E0,5.027891508E-1,1.055208864E0,3.085249000E-3,1.799999952E0,2.000000000E2
8.086374625E0,5.029901981E-1,1.056189437E0,3.085133000E-3,1.799999952E0,2.000000000E2
8.103035875E0,5.029786943E-1,1.056248381E0,3.085018000E-3,1.799999952E0,2.000000000E2
8.115531666E0,5.029079454E-1,1.056064282E0,3.084905000E-3,1.799999952E0,2.000000000E2
8.132192958E0,5.029539947E-1,1.056164738E0,3.084791000E-3,1.799999952E0,2.000000000E2
8.148854041E0,5.029667844E-1,1.056083480E0,3.084676000E-3,1.799999952E0,2.000000000E2
8.165515416E0,5.029573782E-1,1.056171952E0,3.084561000E-3,1.799999952E0,2.000000000E2
8.173845791E0,5.031638391E-1,1.057134225E0,3.084439000E-3,1.799999952E0,2.000000000E2
8.186341875E0,5.029501376E-1,1.056324947E0,3.084325000E-3,1.799999952E0,2.000000000E2
8.203002833E0,5.030359430E-1,1.056778411E0,3.084207000E-3,1.799999952E0,2.000000000E2
8.219664166E0,5.031074024E-1,1.057073179E0,3.084087000E-3,1.799999952E0,2.000000000E2
8.232159916E0,5.030570560E-1,1.057032521E0,3.083969000E-3,1.799999952E0,2.000000000E2
8.248821208E0,5.030831766E-1,1.057189359E0,3.083850000E-3,1.799999952E0,2.000000000E2
8.265482333E0,5.032700809E-1,1.057933203E0,3.083723000E-3,1.799999952E0,2.000000000E2
8.277978291E0,5.031812980E-1,1.057571346E0,3.083600000E-3,1.799999952E0,2.000000000E2
8.294639500E0,5.029679347E-1,1.056624890E0,3.083485000E-3,1.799999952E0,2.000000000E2
8.307135291E0,5.028587832E-1,1.056365276E0,3.083374000E-3,1.799999952E0,2.000000000E2
