"t","Luma","Luminance","Shutter Speed (s)","Aperture (f/N)","ISO"
7.987177500E0,1.770701715E-1,2.842629241E0,2.779618000E-3,1.799999952E0,2.500000000E1
8.003838458E0,1.770016219E-1,2.844025478E0,2.777594000E-3,1.799999952E0,2.500000000E1
8.016334333E0,1.769289952E-1,2.831303131E0,2.788811000E-3,1.799999952E0,2.500000000E1
8.024664792E0,1.770110957E-1,2.833273642E0,2.786725000E-3,1.799999952E0,2.500000000E1
8.041325707E0,1.770375039E-1,2.834901353E0,2.784749000E-3,1.799999952E0,2.500000000E1
8.053821667E0,1.764837779E-1,2.825394087E0,2.782475000E-3,1.799999952E0,2.500000000E1
8.070482250E0,1.764675879E-1,2.812278594E0,2.793727000E-3,1.799999952E0,2.500000000E1
8.082978708E0,1.763190355E-1,2.812866982E0,2.791171000E-3,1.799999952E0,2.500000000E1
8.095474500E0,1.763940307E-1,2.815327983E0,2.789083000E-3,1.799999952E0,2.500000000E1
8.112135583E0,1.763921190E-1,2.805141660E0,2.800365000E-3,1.799999952E0,2.500000000E1
8.128796583E0,1.764447324E-1,2.808778625E0,2.798270000E-3,1.799999952E0,2.500000000E1
8.145457708E0,1.763620736E-1,2.794920807E0,2.809590000E-3,1.799999952E0,2.500000000E1
8.157953500E0,1.762267168E-1,2.793429242E0,2.807571000E-3,1.799999952E0,2.500000000E1
8.170449417E0,1.762218277E-1,2.794780245E0,2.805553000E-3,1.799999952E0,2.500000000E1
8.187110417E0,1.764777384E-1,2.804558174E0,2.803453000E-3,1.799999952E0,2.500000000E1
8.199606291E0,1.765424477E-1,2.807854402E0,2.801465000E-3,1.799999952E0,2.500000000E1
8.216267416E0,1.763269698E-1,2.808060826E0,2.799479000E-3,1.799999952E0,2.500000000E1
8.228763208E0,1.763824422E-1,2.794955227E0,2.810803000E-3,1.799999952E0,2.500000000E1
8.245424125E0,1.764879396E-1,2.781890440E0,2.822169000E-3,1.799999952E0,2.500000000E1
8.262085292E0,1.764086305E-1,2.786195265E0,2.820306000E-3,1.799999952E0,2.500000000E1
8.274580958E0,1.763642052E-1,2.775087378E0,2.831715000E-3,1.799999952E0,2.500000000E1
8.287076832E0,1.764567776E-1,2.764738564E0,2.843167000E-3,1.799999952E0,2.500000000E1
8.303737832E0,1.761548175E-1,2.762371998E0,2.840454000E-3,1.799999952E0,2.500000000E1
8.316233875E0,1.761778084E-1,2.751280354E0,2.851951000E-3,1.799999952E0,2.500000000E1
8.332894958E0,1.766867369E-1,2.765646681E0,2.849929000E-3,1.799999952E0,2.500000000E1
8.349555542E0,1.768061912E-1,2.757465534E0,2.861442000E-3,1.799999952E0,2.500000000E1
8.366216999E0,1.767671964E-1,2.745310732E0,2.873003000E-3,1.799999952E0,2.500000000E1
8.378712750E0,1.766764003E-1,2.732239334E0,2.884614000E-3,1.799999952E0,2.500000000E1
8.391208542E0,1.775417970E-1,2.754728929E0,2.882427000E-3,1.799999952E0,2.500000000E1
8.403704542E0,1.773389395E-1,2.754341186E0,2.880525000E-3,1.799999952E0,2.500000000E1
8.420365500E0,1.773406989E-1,2.754087493E0,2.878341000E-3,1.799999952E0,2.500000000E1
8.432861458E0,1.775865606E-1,2.745106075E0,2.889941000E-3,1.799999952E0,2.500000000E1
8.449522499E0,1.773745170E-1,2.745713042E0,2.887892000E-3,1.799999952E0,2.500000000E1
8.466183375E0,1.786561513E-1,2.780623848E0,2.885986000E-3,1.799999952E0,2.500000000E1
8.482844667E0,1.785859269E-1,2.780357822E0,2.883629000E-3,1.799999952E0,2.500000000E1
8.495340541E0,1.785992071E-1,2.781287677E0,2.881584000E-3,1.799999952E0,2.500000000E1
8.512001417E0,1.785406049E-1,2.783552668E0,2.879344000E-3,1.799999952E0,2.500000000E1
8.532823124E0,1.791464198E-1,2.789261452E0,2.890892000E-3,1.799999952E0,2.500000000E1
8.545323499E0,1.791562827E-1,2.790705476E0,2.889013000E-3,1.799999952E0,2.500000000E1
8.561984833E0,1.791569425E-1,2.791474214E0,2.886256000E-3,1.799999952E0,2.500000000E1
8.574480416E0,1.790969024E-1,2.793928989E0,2.884097000E-3,1.799999952E0,2.500000000E1
8.586976333E0,1.793432547E-1,2.803391839E0,2.882126000E-3,1.799999952E0,2.500000000E1
8.603637458E0,1.794375358E-1,2.805798761E0,2.880168000E-3,1.799999952E0,2.500000000E1
8.620298583E0,1.793123465E-1,2.805562049E0,2.877843000E-3,1.799999952E0,2.500000000E1
8.632794417E0,1.793291963E-1,2.807545352E0,2.875916000E-3,1.799999952E0,2.500000000E1
8.649455250E0,1.792046667E-1,2.806679249E0,2.873961000E-3,1.799999952E0,2.500000000E1
8.666116541E0,1.794282481E-1,2.812779510E0,2.872036000E-3,1.799999952E0,2.500000000E1
8.682777625E0,1.793574823E-1,2.815278757E0,2.870085000E-3,1.799999952E0,2.500000000E1
8.695273374E0,1.792955643E-1,2.817741697E0,2.867769000E-3,1.799999952E0,2.500000000E1
8.711934250E0,1.791919786E-1,2.803135227E0,2.879269000E-3,1.799999952E0,2.500000000E1
8.732760708E0,1.789707149E-1,2.798641103E0,2.877115000E-3,1.799999952E0,2.500000000E1
8.749421624E0,1.790357288E-1,2.798759447E0,2.874822000E-3,1.799999952E0,2.500000000E1
8.761917542E0,1.789012517E-1,2.800684111E0,2.872869000E-3,1.799999952E0,2.500000000E1
8.778578833E0,1.790888835E-1,2.804602425E0,2.871002000E-3,1.799999952E0,2.500000000E1
8.795239875E0,1.788139406E-1,2.801669314E0,2.868966000E-3,1.799999952E0,2.500000000E1
8.807735417E0,1.788370161E-1,2.803403271E0,2.866594000E-3,1.799999952E0,2.500000000E1
8.820231500E0,1.787045015E-1,2.803896236E0,2.864450000E-3,1.799999952E0,2.500000000E1
8.836892582E0,1.787911359E-1,2.806401719E0,2.861998000E-3,1.799999952E0,2.500000000E1
8.849388458E0,1.787298100E-1,2.806336918E0,2.859914000E-3,1.799999952E0,2.500000000E1
8.861884125E0,1.784311996E-1,2.804146180E0,2.857971000E-3,1.799999952E0,2.500000000E1
8.874379917E0,1.784194081E-1,2.805348902E0,2.855890000E-3,1.799999952E0,2.500000000E1
8.886875707E0,1.783769452E-1,2.805012814E0,2.853978000E-3,1.799999952E0,2.500000000E1
8.903536916E0,1.783516029E-1,2.806950465E0,2.852067000E-3,1.799999952E0,2.500000000E1
8.916032667E0,1.783762178E-1,2.807365799E0,2.850130000E-3,1.799999952E0,2.500000000E1
8.932693708E0,1.779652753E-1,2.798707978E0,2.848194000E-3,1.799999952E0,2.500000000E1
8.949354874E0,1.780299678E-1,2.800621162E0,2.846147000E-3,1.799999952E0,2.500000000E1
8.961850666E0,1.778685919E-1,2.801815755E0,2.843823000E-3,1.799999952E0,2.500000000E1
8.974346292E0,1.779143199E-1,2.802288132E0,2.841946000E-3,1.799999952E0,2.500000000E1
8.991007332E0,1.774539276E-1,2.779115685E0,2.853404000E-3,1.799999952E0,2.500000000E1
9.003503208E0,1.774687812E-1,2.767744840E0,2.864907000E-3,1.799999952E0,2.500000000E1
9.020164500E0,1.774414087E-1,2.769647570E0,2.863045000E-3,1.799999952E0,2.500000000E1
9.032660250E0,1.773892013E-1,2.770065361E0,2.861155000E-3,1.799999952E0,2.500000000E1
9.049321166E0,1.773307176E-1,2.769940587E0,2.859239000E-3,1.799999952E0,2.500000000E1
9.061817083E0,1.772352185E-1,2.770556399E0,2.857184000E-3,1.799999952E0,2.500000000E1
9.074312750E0,1.771656030E-1,2.760369586E0,2.868713000E-3,1.799999952E0,2.500000000E1
9.086808624E0,1.772283500E-1,2.750028587E0,2.880287000E-3,1.799999952E0,2.500000000E1
9.103469708E0,1.771047847E-1,2.750081717E0,2.877935000E-3,1.799999952E0,2.500000000E1
9.115965333E0,1.773515600E-1,2.755008281E0,2.875753000E-3,1.799999952E0,2.500000000E1
9.132626541E0,1.771351347E-1,2.753469354E0,2.873657000E-3,1.799999952E0,2.500000000E1
9.145122583E0,1.770370640E-1,2.754494153E0,2.871310000E-3,1.799999952E0,2.500000000E1
9.161783624E0,1.771643173E-1,2.757395197E0,2.869133000E-3,1.799999952E0,2.500000000E1
9.174279208E0,1.770873259E-1,2.757813810E0,2.867212000E-3,1.799999952E0,2.500000000E1
9.186775167E0,1.775838539E-1,2.759286642E0,2.878767000E-3,1.799999952E0,2.500000000E1
9.203436250E0,1.774285176E-1,2.758983774E0,2.876585000E-3,1.799999952E0,2.500000000E1
9.215932042E0,1.774248296E-1,2.759422703E0,2.874659000E-3,1.799999952E0,2.500000000E1
9.228427875E0,1.774157279E-1,2.746829969E0,2.886250000E-3,1.799999952E0,2.500000000E1
9.240923458E0,1.773669718E-1,2.737003843E0,2.897889000E-3,1.799999952E0,2.500000000E1
9.257584749E0,1.775038342E-1,2.743697030E0,2.896006000E-3,1.799999952E0,2.500000000E1
9.270080582E0,1.774935991E-1,2.732687143E0,2.907680000E-3,1.799999952E0,2.500000000E1
9.282576374E0,1.774504934E-1,2.719473893E0,2.919403000E-3,1.799999952E0,2.500000000E1
9.295072250E0,1.774920427E-1,2.720948080E0,2.917448000E-3,1.799999952E0,2.500000000E1
9.307567917E0,1.773213453E-1,2.707200131E0,2.929215000E-3,1.799999952E0,2.500000000E1
9.324228832E0,1.778613512E-1,2.725155221E0,2.926795000E-3,1.799999952E0,2.500000000E1
9.336724667E0,1.779741570E-1,2.727311133E0,2.924863000E-3,1.799999952E0,2.500000000E1
9.349220375E0,1.780044900E-1,2.730840885E0,2.922789000E-3,1.799999952E0,2.500000000E1
9.370047082E0,1.780041178E-1,2.730994029E0,2.920889000E-3,1.799999952E0,2.500000000E1
9.378377666E0,1.778531632E-1,2.731165277E0,2.918619000E-3,1.799999952E0,2.500000000E1
9.395038583E0,1.787608705E-1,2.754627518E0,2.916550000E-3,1.799999952E0,2.500000000E1
9.411699708E0,1.787301484E-1,2.756544058E0,2.914654000E-3,1.799999952E0,2.500000000E1
9.424195542E0,1.787180693E-1,2.747254914E0,2.926359000E-3,1.799999952E0,2.500000000E1
9.436691208E0,1.789323122E-1,2.751375675E0,2.924371000E-3,1.799999952E0,2.500000000E1
9.449187082E0,1.788027582E-1,2.751473396E0,2.922413000E-3,1.799999952E0,2.500000000E1
9.465848333E0,1.788614280E-1,2.755548030E0,2.920227000E-3,1.799999952E0,2.500000000E1
9.478343917E0,1.788867027E-1,2.756282961E0,2.918156000E-3,1.799999952E0,2.500000000E1
9.495005083E0,1.789261543E-1,2.757929996E0,2.916087000E-3,1.799999952E0,2.500000000E1
9.507500791E0,1.787989856E-1,2.758800390E0,2.913963000E-3,1.799999952E0,2.500000000E1
9.519996749E0,1.792207721E-1,2.773063406E0,2.912069000E-3,1.799999952E0,2.500000000E1
9.536657792E0,1.792432555E-1,2.774410638E0,2.910091000E-3,1.799999952E0,2.500000000E1
9.549153541E0,1.792709832E-1,2.775829317E0,2.908172000E-3,1.799999952E0,2.500000000E1
9.565814583E0,1.791551662E-1,2.775288786E0,2.906225000E-3,1.799999952E0,2.500000000E1
9.578310375E0,1.791289779E-1,2.777010185E0,2.903966000E-3,1.799999952E0,2.500000000E1
9.594971542E0,1.791788676E-1,2.778525291E0,2.902021000E-3,1.799999952E0,2.500000000E1
9.611632833E0,1.790908628E-1,2.779474293E0,2.899821000E-3,1.799999952E0,2.500000000E1
9.619963125E0,1.790840451E-1,2.780357079E0,2.897510000E-3,1.799999952E0,2.500000000E1
9.636624250E0,1.790003882E-1,2.767741488E0,2.909136000E-3,1.799999952E0,2.500000000E1
9.649119999E0,1.788933005E-1,2.767936509E0,2.907045000E-3,1.799999952E0,2.500000000E1
9.665781167E0,1.784336188E-1,2.757821745E0,2.905156000E-3,1.799999952E0,2.500000000E1
9.678276791E0,1.785421444E-1,2.761825753E0,2.902983000E-3,1.799999952E0,2.500000000E1
9.690772667E0,1.786167336E-1,2.763135228E0,2.901011000E-3,1.799999952E0,2.500000000E1
9.703268416E0,1.784467468E-1,2.763623798E0,2.899068000E-3,1.799999952E0,2.500000000E1
9.719929458E0,1.784343970E-1,2.764274407E0,2.897099000E-3,1.799999952E0,2.500000000E1
9.732425499E0,1.783012564E-1,2.765593283E0,2.894903000E-3,1.799999952E0,2.500000000E1
9.749086374E0,1.783791107E-1,2.766517170E0,2.892539000E-3,1.799999952E0,2.500000000E1
9.761582208E0,1.783253131E-1,2.755277991E0,2.904169000E-3,1.799999952E0,2.500000000E1
9.782408332E0,1.782592334E-1,2.744319914E0,2.915848000E-3,1.799999952E0,2.500000000E1
9.799069582E0,1.779976554E-1,2.740579453E0,2.913381000E-3,1.799999952E0,2.500000000E1
9.815730667E0,1.780195466E-1,2.742716945E0,2.911430000E-3,1.799999952E0,2.500000000E1
9.832391792E0,1.780720584E-1,2.743267440E0,2.909252000E-3,1.799999952E0,2.500000000E1
9.844887667E0,1.780383927E-1,2.744719937E0,2.907332000E-3,1.799999952E0,2.500000000E1
9.865714125E0,1.783216589E-1,2.753875588E0,2.905385000E-3,1.799999952E0,2.500000000E1
9.882371292E0,1.782404212E-1,2.742350029E0,2.917070000E-3,1.799999952E0,2.500000000E1
9.894870917E0,1.781710934E-1,2.743296843E0,2.915174000E-3,1.799999952E0,2.500000000E1
9.903201374E0,1.782968241E-1,2.745926325E0,2.913222000E-3,1.799999952E0,2.500000000E1
9.919862292E0,1.782096990E-1,2.745290447E0,2.911301000E-3,1.799999952E0,2.500000000E1
9.932358332E0,1.781698415E-1,2.746235109E0,2.909094000E-3,1.799999952E0,2.500000000E1
9.949019332E0,1.781562060E-1,2.746567654E0,2.907146000E-3,1.799999952E0,2.500000000E1
9.965680625E0,1.781600462E-1,2.749110143E0,2.904942000E-3,1.799999952E0,2.500000000E1
